"","date.local","location","value","unit","country"
"6233","2022-10-06T04:00:00+02:00","DEBE069",9.29,"µg/m³","DE"
"6234","2022-10-06T04:00:00+02:00","DEBE051",8.46,"µg/m³","DE"
"6235","2022-10-06T04:00:00+02:00","DEBE065",8.81,"µg/m³","DE"
"6236","2022-10-06T04:00:00+02:00","DEBE010",7.6,"µg/m³","DE"
"6237","2022-10-06T04:00:00+02:00","DEBE032",9.43,"µg/m³","DE"
"6238","2022-10-06T04:00:00+02:00","DEBE034",7.75,"µg/m³","DE"
"6239","2022-10-06T04:00:00+02:00","DEBE056",7.72,"µg/m³","DE"
"6240","2022-10-06T04:00:00+02:00","DEBE063",9.72,"µg/m³","DE"
"6241","2022-10-06T04:00:00+02:00","DEBE068",8.84,"µg/m³","DE"
"6242","2022-10-06T04:00:00+02:00","De Rijp-Oostdijkje",-999,"µg/m³","NL"
"6243","2022-10-05T19:00:00-07:00","Santa Maria",9,"µg/m³","US"
"6244","2022-10-05T19:00:00-07:00","Portland Lincoln Hig",10.3,"µg/m³","US"
"6245","2022-10-05T23:00:00-03:00","Cauquenes Sivica",25,"µg/m³","CL"
"6246","2022-10-05T22:00:00-04:00","St Theodosius",14,"µg/m³","US"
"6247","2022-10-06T04:00:00+02:00","Sopot, ul. Bitwy Pod Płowcami",16.0295,"µg/m³","PL"
"6248","2022-10-06T04:00:00+02:00","Sharpeville",21.538,"µg/m³","ZA"
"6249","2022-10-06T04:00:00+02:00","Embalenhle",20.33,"µg/m³","ZA"
"6250","2022-10-06T04:00:00+02:00","Xanadu-NAQI",20.688,"µg/m³","ZA"
"6251","2022-10-06T04:00:00+02:00","Lephalale-NAQI",25.387,"µg/m³","ZA"
"6252","2022-10-06T04:00:00+02:00","Pelonomi-NAQI",19.761,"µg/m³","ZA"
"6253","2022-10-06T04:00:00+02:00","Olifantsfontein-NAQI",30.854,"µg/m³","ZA"
"6254","2022-10-06T04:00:00+02:00","eMalahleni - SAWS",31.036,"µg/m³","ZA"
"6255","2022-10-06T04:00:00+02:00","Marikana CC-NAQI",34.162,"µg/m³","ZA"
"6256","2022-10-06T04:00:00+02:00","Rosslyn-NAQI",33.863,"µg/m³","ZA"
"6257","2022-10-06T04:00:00+02:00","Three Rivers",27.025,"µg/m³","ZA"
"6258","2022-10-06T04:00:00+02:00","Club-NAQI",32.988,"µg/m³","ZA"
"6259","2022-10-06T04:00:00+02:00","Bosjesspruit",33.96,"µg/m³","ZA"
"6260","2022-10-06T04:00:00+02:00","Maitland",4.943,"µg/m³","ZA"
"6261","2022-10-06T04:00:00+02:00","Etwatwa-NAQI",34.198,"µg/m³","ZA"
"6262","2022-10-06T04:00:00+02:00","Mokopane",7.069,"µg/m³","ZA"
"6263","2022-10-06T04:00:00+02:00","Bodibeng-NAQI",18.635,"µg/m³","ZA"
"6264","2022-10-06T04:00:00+02:00","Bedfordview-NAQI",34.838,"µg/m³","ZA"
"6265","2022-10-06T04:00:00+02:00","Kliprivier",26.621,"µg/m³","ZA"
"6266","2022-10-06T04:00:00+02:00","Sebokeng",16.557,"µg/m³","ZA"
"6267","2022-10-06T04:00:00+02:00","Buccleugh-NAQI",19.558,"µg/m³","ZA"
"6268","2022-10-06T04:00:00+02:00","Thabazimbi",14.501,"µg/m³","ZA"
"6269","2022-10-06T04:00:00+02:00","Saltworks-NAQI",6.303,"µg/m³","ZA"
"6270","2022-10-06T04:00:00+02:00","Standerton - MP Province",507.233,"µg/m³","ZA"
"6271","2022-10-06T04:00:00+02:00","Middelburg MP",17.967,"µg/m³","ZA"
"6272","2022-10-06T09:00:00+07:00","Municipality Office Tungsadao",8,"µg/m³","TH"
"6273","2022-10-06T09:00:00+07:00","Rat Burana District Office,  Bangkok",24,"µg/m³","TH"
"6274","2022-10-06T09:00:00+07:00","Maesai Health Office",15,"µg/m³","MM"
"6275","2022-10-06T09:00:00+07:00","Big C Supercenter Bang Na",36,"µg/m³","TH"
"6276","2022-10-06T09:00:00+07:00","Health Promotion Hospital Banthasri",5,"µg/m³","TH"
"6277","2022-10-06T09:00:00+07:00","Bang Bon 5 Market",28,"µg/m³","TH"
"6278","2022-10-06T09:00:00+07:00","Phutthamonthon 1 - Borommaratchachonnani Intersection",28,"µg/m³","TH"
"6279","2022-10-06T09:00:00+07:00","Khlong Toei District Office, Bangkok",29,"µg/m³","TH"
"6280","2022-10-06T09:00:00+07:00","Thai Meteorological",25,"µg/m³","TH"
"6281","2022-10-06T09:00:00+07:00","Bang Khae District Office, Bangkok",21,"µg/m³","TH"
"6282","2022-10-06T09:00:00+07:00","Department of Diseas",20,"µg/m³","TH"
"6283","2022-10-06T09:00:00+07:00","Suan Sayam-Ram Intra Intersection",23,"µg/m³","TH"
"6284","2022-10-06T09:00:00+07:00","Agricultural Office",15,"µg/m³","TH"
"6285","2022-10-06T09:00:00+07:00","child development centers, Betong",8,"µg/m³","MY"
"6286","2022-10-06T09:00:00+07:00","Sathon District Office, Bangkok",36,"µg/m³","TH"
"6287","2022-10-06T09:00:00+07:00","Field Crop Research Center, Rayong",13,"µg/m³","TH"
"6288","2022-10-06T09:00:00+07:00","National Housing Hua",20,"µg/m³","TH"
"6289","2022-10-06T09:00:00+07:00","King Mongkut's University of Technology Thonburi",22,"µg/m³","TH"
"6290","2022-10-06T09:00:00+07:00","Municipal Waste Water Pumping Station",14,"µg/m³","TH"
"6291","2022-10-06T09:00:00+07:00","Mahaisawan Intersection",30,"µg/m³","TH"
"6292","2022-10-06T09:00:00+07:00","Bodindecha Sing Sing",17,"µg/m³","TH"
"6293","2022-10-06T09:00:00+07:00","Nakhonsawan Irrigation Project",8,"µg/m³","TH"
"6294","2022-10-06T09:00:00+07:00","Wang Thonglang District Office, Bangkok",29,"µg/m³","TH"
"6295","2022-10-06T09:00:00+07:00","Chokchai Police Stat",24,"µg/m³","TH"
"6296","2022-10-06T09:00:00+07:00","Chomthong District Office, Bangkok",20,"µg/m³","TH"
"6297","2022-10-06T09:00:00+07:00","Chom Nan Chaloem Phrakiat Public Park",9,"µg/m³","TH"
"6298","2022-10-06T09:00:00+07:00","Na Phralan Police Station",35,"µg/m³","TH"
"6299","2022-10-06T09:00:00+07:00","Nong Chok District Office, Bangkok",17,"µg/m³","TH"
"6300","2022-10-06T09:00:00+07:00","Buriram City Hall",5,"µg/m³","TH"
"6301","2022-10-06T09:00:00+07:00","Water reservoir",14,"µg/m³","TH"
"6302","2022-10-06T09:00:00+07:00","Bang Phlat District Office, Bangkok",27,"µg/m³","TH"
"6303","2022-10-06T09:00:00+07:00","The Government Publi",16,"µg/m³","TH"
"6304","2022-10-06T09:00:00+07:00","Sai Mai District Office, Bangkok",18,"µg/m³","TH"
"6305","2022-10-06T09:00:00+07:00","Samut Sakhon Wittaya",24,"µg/m³","TH"
"6306","2022-10-06T09:00:00+07:00","Samut Songkhram Health Office",12,"µg/m³","TH"
"6307","2022-10-06T09:00:00+07:00","City Hall, Narathiwat",10,"µg/m³","TH"
"6308","2022-10-06T09:00:00+07:00","Bang Khun Thian District Office, Bangkok",23,"µg/m³","TH"
"6309","2022-10-06T09:00:00+07:00","Natural Resources and Environment Office, Mae Hongson",5,"µg/m³","MM"
"6310","2022-10-06T09:00:00+07:00","Saphan Sung District Office, Bangkok",15,"µg/m³","TH"
"6311","2022-10-06T09:00:00+07:00","Lak Si District Office, Bangkok",21,"µg/m³","TH"
"6312","2022-10-06T09:00:00+07:00","Nong Thin Public Park, Nong Khai",9,"µg/m³","TH"
"6313","2022-10-06T09:00:00+07:00","Municipality Office, Nan",19,"µg/m³","TH"
"6314","2022-10-06T09:00:00+07:00","Siam University",26,"µg/m³","TH"
"6315","2022-10-06T09:00:00+07:00","Huai Khwang District Office, Bangkok",20,"µg/m³","TH"
"6316","2022-10-06T09:00:00+07:00","National Housing Aut",38,"µg/m³","TH"
"6317","2022-10-06T09:00:00+07:00","Highway District",24,"µg/m³","TH"
"6318","2022-10-06T09:00:00+07:00","Residence for Dept.",17,"µg/m³","TH"
"6319","2022-10-06T09:00:00+07:00","Environment Agency Section 13, Chonburi",11,"µg/m³","TH"
"6320","2022-10-06T09:00:00+07:00","Bueng Kum District Office, Bangkok",25,"µg/m³","TH"
"6321","2022-10-06T09:00:00+07:00","Samyan Mitrtown",31,"µg/m³","TH"
"6322","2022-10-06T09:00:00+07:00","Ayutthaya Witthayalai School",13,"µg/m³","TH"
"6323","2022-10-06T09:00:00+07:00","City Hall, Chiangmai",13,"µg/m³","TH"
"6324","2022-10-06T09:00:00+07:00","Chulalongkorn Hospit",28,"µg/m³","TH"
"6325","2022-10-06T09:00:00+07:00","Khlong Sam Wa District Office, Bangkok",25,"µg/m³","TH"
"6326","2022-10-06T09:00:00+07:00","City Hall, Satun",9,"µg/m³","TH"
"6327","2022-10-06T09:00:00+07:00","Don Mueng District Office, Bangkok",21,"µg/m³","TH"
"6328","2022-10-06T09:00:00+07:00","Suphan Buri Provincial Central Stadium",10,"µg/m³","TH"
"6329","2022-10-06T09:00:00+07:00","Natural Resources and Environment Office, Chiangrai",8,"µg/m³","TH"
"6330","2022-09-30T19:00:00-05:00","SF-USD",11.1,"µg/m³","US"
"6331","2022-10-06T09:00:00+07:00","Meteorological Staions, Lamphun",9,"µg/m³","TH"
"6332","2022-10-06T09:00:00+07:00","Health Promotion Hospital Sob Pad, Lampang",5,"µg/m³","TH"
"6333","2022-10-06T09:00:00+07:00","Soi Sukhumwit 63 Roadside Wattana, Bangkok",22,"µg/m³","TH"
"6334","2022-10-06T09:00:00+07:00","Khai Surasinghanat",7,"µg/m³","TH"
"6335","2022-10-06T09:00:00+07:00","Sukhothai Thammathir",16,"µg/m³","TH"
"6336","2022-10-06T09:00:00+07:00","Bang Sue District Office, Bangkok",28,"µg/m³","TH"
"6337","2022-10-06T09:00:00+07:00","Pluakdaeng District Health Office",12,"µg/m³","TH"
"6338","2022-10-06T09:00:00+07:00","Non-Formal Education Centre, Mea Sot",9,"µg/m³","TH"
"6339","2022-10-06T09:00:00+07:00","Lat Krabang Hospital",26,"µg/m³","TH"
"6340","2022-10-06T09:00:00+07:00","Trat Provincial Central Stadium",5,"µg/m³","TH"
"6341","2022-10-06T09:00:00+07:00","Nonsi Witthaya Schoo",23,"µg/m³","TH"
"6342","2022-10-06T09:00:00+07:00","Phra Kanong District Office,  Bangkok",28,"µg/m³","TH"
"6343","2022-10-06T09:00:00+07:00","National Economic and Social Development Council Office",26,"µg/m³","TH"
"6344","2022-10-06T09:00:00+07:00","Khao Noi Fire Station",14,"µg/m³","TH"
"6345","2022-10-06T09:00:00+07:00","Ratchathewi District Office, Bangkok",25,"µg/m³","TH"
"6346","2022-10-06T09:00:00+07:00","Bangrak Lovely Plaza",24,"µg/m³","TH"
"6347","2022-10-06T09:00:00+07:00","Dusit District Office, Bangkok",25,"µg/m³","TH"
